cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score
413,413,Morrisons,Market Street Salad Cress,fresh_food,,False,premium,,,,Salad Cress,salad cress,0.39,0.39,unbranded,1,1,unbranded,
414,414,Sains,Optibac Kids Strawberry Gummies x30,free-from,Optibac,False,,,,30.0,Kids Strawberry Gummies,optibac kids strawberry gummies,11.0,0.37,branded,1,1,branded,
415,415,Sains,Ben & Jerry's Sundae Ice Cream Tub Marshmallow & S'more 427ml,frozen,,False,,427.0,ml,,Ben and Jerry's Sundae Ice Cream Tub Marshmallow and S'more,ben and jerry s sundae ice cream tub marshmallow and s more,5.5,12.9,unbranded,1,1,unbranded,
416,416,Morrisons,Jaffa Cake Gin,drinks,,False,,700.0,ml,,Jaffa Cake Gin,jaffa cake gin,26.0,37.14,unbranded,1,1,unbranded,
417,417,ASDA,Patak's Plain Pappadums x 8,food_cupboard,Patak's,False,,64.1,g,8.0,Plain Pappadums,patak s plain pappadums,1.5,23.4,branded,1,1,branded,
418,418,Sains,Sainsbury's British Fresh Chicken Thigh Fillets In a Hot & Spicy Breadcrumb Coating 350g,fresh_food,,True,standard,350.0,g,,British Fresh Chicken Thigh Fillets In a Hot and Spicy Breadcrumb Coating,british fresh chicken thigh fillets in a hot and spicy breadcrumb coating,3.55,10.14,own_brand,1,1,own_brand,
419,419,Tesco,Ambrosia Light 30% Less Sugar & Fat Custard 500G,food_cupboard,Ambrosia,False,,500.0,g,,Light 30% Less Sugar and Fat Custard,ambrosia light 30 less sugar and fat custard,1.75,3.5,branded,1,1,branded,
420,420,ASDA,ASDA Cake White Paper Cases,food_cupboard,,True,standard,,,,Cake White Paper Cases,cake white paper cases,0.75,0.01,own_brand,1,1,own_brand,
421,421,Sains,Quorn Totally Vegan 10 Fishless Fingers 200g,free-from,Quorn,False,,200.0,g,,Totally 10 Fishless Fingers,quorn totally 10 fishless fingers,2.0,10.0,branded,1,1,branded,
422,422,Sains,Napolina Spaghetti 1kg,food_cupboard,Napolina,False,,1000.0,g,,Spaghetti,napolina spaghetti,2.5,2.5,branded,1,1,branded,
423,423,ASDA,Kenco Duo Cappuccino Instant Coffee,drinks,Kenco,False,,110.0,g,,Duo Cappuccino Instant Coffee,kenco duo cappuccino instant coffee,4.0,36.4,branded,1,1,branded,
424,424,Sains,La Famiglia Rana Filled Pan-Fry Gnocchi Spinach & Mozzarella 280g,fresh_food,,False,,280.0,g,,La Famiglia Rana Filled Pan-Fry Gnocchi Spinach and Mozzarella,la famiglia rana filled pan fry gnocchi spinach and mozzarella,3.0,10.71,unbranded,1,1,unbranded,
425,425,Sains,San Pellegrino Orange 330ml,drinks,San Pellegrino,False,,330.0,ml,,Orange,san pellegrino orange,1.25,3.8,branded,1,1,branded,
426,426,Morrisons,Velo Freeze 11mg Pouch,drinks,,False,,,,,Velo Freeze 11mg Pouch,velo freeze 11mg pouch,6.49,6.49,unbranded,1,1,unbranded,
427,427,Sains,Clipper Organic Nettle 20 Tea Bags 30g,food_cupboard,Clipper,False,,30.0,g,20.0,Nettle,clipper nettle,2.0,66.7,branded,1,1,branded,
428,428,Tesco,Cadbury Snack Shortcake Chocolate Biscuits 6 Pack Multipack 120g,food_cupboard,Cadbury,False,,120.0,g,6.0,Snack Shortcake Chocolate Biscuits Multipack,cadbury snack shortcake chocolate biscuits multipack,1.25,10.4,branded,1,1,branded,
429,429,ASDA,ASDA Pickled Beetroot,fresh_food,,True,standard,300.0,g,,Pickled Beetroot,pickled beetroot,0.95,3.17,own_brand,1,1,own_brand,
430,430,Sains,Journeys End Bluegum Merlot 75cl,drinks,,False,,750.0,ml,,Journeys End Bluegum Merlot,journeys end bluegum merlot,10.0,13.3,unbranded,1,1,unbranded,
431,431,Morrisons,Aspire Origin Bar 600 Blue & Raspberry 20mg,drinks,,False,,0.02,g,,Aspire Origin Bar 600 Blue and Raspberry,aspire origin bar 600 blue and raspberry,5.99,5.99,unbranded,1,1,unbranded,
432,432,ASDA,Organix KIDS Cool Choco Mint Mini Organic Flapjack Bites 4x,free-from,Organix,False,,90.0,g,,KIDS Cool Choco Mint Mini Flapjack Bites 4x,organix kids cool choco mint mini flapjack bites 4x,2.5,27.2,branded,1,1,branded,
433,433,Sains,Sainsbury's Cheese & Garlic Mushrooms 200g,fresh_food,,True,standard,200.0,g,,Cheese and Garlic Mushrooms,cheese and garlic mushrooms,2.1,10.5,own_brand,1,1,own_brand,
434,434,Morrisons,Ske Crystal Blue Sour Raspberry 20Mg,drinks,,False,,,,,Ske Crystal Blue Sour Raspberry 20Mg,ske crystal blue sour raspberry 20mg,5.99,5.99,unbranded,1,1,unbranded,
435,435,Morrisons,Dairylea Dunkers Nacho Cheese Snacks,fresh_food,Dairylea,False,,170.0,g,,Dunkers Nacho Cheese Snacks,dairylea dunkers nacho cheese snacks,1.75,10.17,branded,1,1,branded,
436,436,Morrisons,Warburtons 4 Large White Rolls,bakery,Warburtons,False,,360.0,g,,4 Large White Rolls,warburtons 4 large white rolls,1.8,4.9,branded,1,1,branded,
437,437,Tesco,Cocon Assorted Fruit Jelly Pudding 6 X 80G,food_cupboard,,False,,480.0,g,6.0,Cocon Assorted Fruit Jelly Pudding,cocon assorted fruit jelly pudding,1.9,4.0,unbranded,1,1,unbranded,
438,438,Sains,Sainsbury's Football Crazy Madeira Cake 750g,bakery,,True,standard,750.0,g,,Football Crazy Madeira Cake,football crazy madeira cake,10.0,13.33,own_brand,1,1,own_brand,
439,439,ASDA,ASDA Biere De Luxe 10 x 25cl,drinks,,True,standard,2500.0,ml,10.0,Biere De Luxe,biere de luxe,4.1,1.64,own_brand,1,1,own_brand,
440,440,ASDA,Butterkist Crunchy Toffee Popcorn,food_cupboard,,False,,170.0,g,,Butterkist Crunchy Toffee Popcorn,butterkist crunchy toffee popcorn,2.0,11.8,unbranded,1,1,unbranded,
441,441,Morrisons,Morrisons Cauliflower Florets,frozen,,True,standard,1000.0,g,,Cauliflower Florets,cauliflower florets,1.3,1.3,own_brand,1,1,own_brand,
442,442,ASDA,Disney 8 Encanto Paper Cups 200ml,fresh_food,,False,,200.0,ml,,Disney 8 Encanto Paper Cups,disney 8 encanto paper cups,1.25,0.16,unbranded,1,1,unbranded,
443,443,Sains,Sainsbury's Pink Food Colouring 60 Ml,food_cupboard,,True,standard,60.0,ml,,Pink Food Colouring,pink food colouring,1.5,25.0,own_brand,1,1,own_brand,
444,444,Tesco,Tesco Mackerel Fillets Sunflower Oil 125G,food_cupboard,,True,standard,125.0,g,,Mackerel Fillets Sunflower Oil,mackerel fillets sunflower oil,0.95,10.8,own_brand,1,1,own_brand,
445,445,Tesco,TESCO FINEST BEEF DRIPPING GRAVY 500G,fresh_food,,True,premium,500.0,g,,BEEF DRIPPING GRAVY,beef dripping gravy,2.75,5.5,own_brand,1,1,own_brand,
446,446,Tesco,Tesco Ready To Eat Prunes 500G,food_cupboard,,True,standard,500.0,g,,Prunes,prunes,3.85,7.7,own_brand,1,1,own_brand,
447,447,ASDA,Ben & Jerry's Caramel Brownie Party Ice Cream,food_cupboard,,False,,473.0,ml,,Ben and Jerry's Caramel Brownie Party Ice Cream,ben and jerry s caramel brownie party ice cream,5.15,11.1,unbranded,1,1,unbranded,
448,448,Sains,Piccolo Organic Cooking Baby Pasta Mini Penne 10+ Months 200g,free-from,Piccolo,False,,200.0,g,,Cooking Baby Pasta Mini Penne 10+ Months,piccolo cooking baby pasta mini penne 10 months,1.75,8.8,branded,1,1,branded,
449,449,ASDA,Cake Decor Rich Chocolate Frosting 400g,food_cupboard,,False,,400.0,g,,Cake Decor Rich Chocolate Frosting,cake decor rich chocolate frosting,2.05,5.1,unbranded,1,1,unbranded,
450,450,Sains,Whitworths Whole Cranberries 130g,food_cupboard,Whitworths,False,,130.0,g,,Whole Cranberries,whitworths whole cranberries,1.6,12.3,branded,1,1,branded,
451,451,ASDA,Young's Gastro Cod Spinach Cheese & Potato Gratin,fresh_food,Young's,False,,350.0,g,,Gastro Cod Spinach Cheese and Potato Gratin,young s gastro cod spinach cheese and potato gratin,3.0,8.33,branded,1,1,branded,
452,452,Tesco,Extra Peppermint Sugarfree Chewing Gum Bottle 60 Pieces,food_cupboard,,False,,84.1,g,60.0,Extra Peppermint Sugarfree Chewing Gum Bottle,extra peppermint sugarfree chewing gum bottle,2.75,32.7,unbranded,1,1,unbranded,
453,453,Sains,Belvita Breakfast Biscuits Soft Bakes Choc Chips Multipack 250g,food_cupboard,Belvita,False,,250.0,g,250.0,Breakfast Biscuits Soft Bakes Choc Chips g,belvita breakfast biscuits soft bakes choc chips g,1.5,6.0,branded,1,1,branded,
454,454,ASDA,Kellogg's Krave Chocolate Hazelnut Stix,food_cupboard,Kellogg's,False,,100.0,g,,Krave Chocolate Hazelnut Stix,kellogg s krave chocolate hazelnut stix,1.5,14.6,branded,1,1,branded,
455,455,ASDA,Schweppes Slimline Bitter Lemon,drinks,Schweppes,False,,1000.0,ml,,Slimline Bitter Lemon,schweppes slimline bitter lemon,1.75,1.7,branded,1,1,branded,
456,456,Tesco,Finest Strawberries 227G,fresh_food,,False,,227.0,g,,Finest Strawberries,finest strawberries,2.75,12.12,unbranded,1,1,unbranded,
457,457,ASDA,The BAKERY at ASDA Sid the Sausage Dog Cake,bakery,,True,standard,,,,Sid the Sausage Dog Cake,sid the sausage dog cake,14.0,14.0,own_brand,1,1,own_brand,
458,458,Morrisons,The Famous Grouse Blended Scotch Whisky,drinks,,False,,355.0,ml,,The Famous Grouse Blended Scotch Whisky,the famous grouse blended scotch whisky,10.0,28.57,unbranded,1,1,unbranded,
459,459,Sains,Sainsbury's British Extra Lean Diced Pork Leg 425g,fresh_food,,True,standard,425.0,g,,British Extra Lean Diced Pork Leg,british extra lean diced pork leg,3.5,8.24,own_brand,1,1,own_brand,
460,460,Sains,"Sainsbury's Chicken Stock, Inspired to Cook 450g (Serves 4)",fresh_food,,True,dietary,450.0,g,,Chicken Stock,chicken stock,2.25,5.0,own_brand,1,1,own_brand,
461,461,Morrisons,Kingfisher Coconut Milk Light,food_cupboard,,False,,200.0,ml,,Kingfisher Coconut Milk Light,kingfisher coconut milk light,1.19,5.9,unbranded,1,1,unbranded,
462,462,Morrisons,Ryvita Thins Rosemary & Sea S…,food_cupboard,Ryvita,False,,125.0,g,,Thins Rosemary and Sea S…,ryvita thins rosemary and sea s,2.2,17.6,branded,1,1,branded,
463,463,Sains,"Sainsbury's Unsmoked Dry Cured British Bacon Medallions, Taste the Difference x8 160g",fresh_food,,True,premium,160.0,g,,Unsmoked Dry Cured British Bacon Medallions,unsmoked dry cured british bacon medallions,3.5,21.88,own_brand,1,1,own_brand,
464,464,Sains,Heinz Tomato Ketchup 50% Less Sugar 435g,free-from,Heinz,False,,435.0,g,,Tomato Ketchup 50% Less Sugar,heinz tomato ketchup 50 less sugar,2.5,5.7,branded,1,1,branded,
465,465,Morrisons,Innocent Plus Bolt From The Blue Guav…,fresh_food,Innocent,False,,750.0,ml,,Plus Bolt From The Blue Guav…,innocent plus bolt from the blue guav,3.8,5.1,branded,1,1,branded,
466,466,Tesco,Louis Latour Bourgogne Gamay 75Cl,drinks,,False,,750.0,ml,,Louis Latour Bourgogne Gamay,louis latour bourgogne gamay,16.0,21.28,unbranded,1,1,unbranded,
467,467,Morrisons,McVitie's Iced Gems Chocola…,food_cupboard,Mcvitie's,False,,94.7,g,,Iced Gems Chocola…,mcvitie s iced gems chocola,1.25,13.2,branded,1,1,branded,
468,468,Tesco,Tesco Sliced Carrots In Water 300G,food_cupboard,,True,standard,300.0,g,,Sliced Carrots In Water,sliced carrots in water,0.5,3.12,own_brand,1,1,own_brand,
469,469,Tesco,Tesco Raspberry Trifle 600G,fresh_food,,True,standard,600.0,g,,Raspberry Trifle,raspberry trifle,3.0,5.0,own_brand,1,1,own_brand,
470,470,ASDA,Peperami Firestick 5 x 20g (100g),fresh_food,Peperami,False,,100.0,g,5.0,Firestick,peperami firestick,2.0,20.0,branded,1,1,branded,
471,471,Tesco,Tesco Finest Moroccan Inspired Lamb Kebabs 460G,fresh_food,,True,premium,460.0,g,,Moroccan Inspired Lamb Kebabs,moroccan inspired lamb kebabs,5.4,11.74,own_brand,1,1,own_brand,
472,472,ASDA,ASDA Sweet Pickled Silverskin Onions,food_cupboard,,True,standard,400.0,g,,Sweet Pickled Silverskin Onions,sweet pickled silverskin onions,1.6,3.9,own_brand,1,1,own_brand,
473,473,ASDA,ASDA Extra Special Bolognese Sauce,food_cupboard,,True,premium,340.0,g,,Bolognese Sauce,bolognese sauce,1.85,5.4,own_brand,1,1,own_brand,
474,475,Sains,Starbucks Doubleshot Espresso No Added Sugar Iced Coffee Drink 4 x 200ml,drinks,Starbucks,False,,800.0,ml,4.0,Doubleshot Espresso Iced Coffee Drink,starbucks doubleshot espresso iced coffee drink,7.35,9.2,branded,1,1,branded,
475,476,Morrisons,The Vegetarian Butcher Vegan Chic…,fresh_food,,False,,160.0,g,,The Butcher Chic…,the butcher chic,3.15,19.69,unbranded,1,1,unbranded,
476,477,ASDA,ASDA Extra Special Aberdeen Angus Ribeye Steak 30 Day Matured,fresh_food,,True,premium,225.0,g,,Aberdeen Angus Ribeye Steak 30 Day Matured,aberdeen angus ribeye steak 30 day matured,5.8,25.55,own_brand,1,1,own_brand,
477,478,Tesco,Tesco Angel Layer Cake,bakery,,True,standard,,,,Angel Layer Cake,angel layer cake,1.7,1.7,own_brand,1,1,own_brand,
478,479,Tesco,Maldon Sea Salt 250G,food_cupboard,Maldon,False,,250.0,g,,Sea Salt,maldon sea salt,2.7,10.8,branded,1,1,branded,
479,480,Tesco,Tesco Dark Chocolate Bar 200G,food_cupboard,,True,standard,200.0,g,,Dark Chocolate Bar,dark chocolate bar,1.3,6.5,own_brand,1,1,own_brand,
480,481,Tesco,Kohinoor Mumbai Kolhapuri Masala Cooking Sauce 375G,food_cupboard,Kohinoor,False,,375.0,g,,Mumbai Kolhapuri Masala Cooking Sauce,kohinoor mumbai kolhapuri masala cooking sauce,1.5,4.0,branded,1,1,branded,
481,482,Morrisons,Batchelors Cup A Soup Hot & Sour 4 Pack,food_cupboard,Batchelors,False,,90.0,g,4.0,Cup A Soup Hot and Sour,batchelors cup a soup hot and sour,1.6,17.4,branded,1,1,branded,
482,483,Tesco,Tesco Banana Flavoured Milk 1L,fresh_food,,True,standard,1000.0,ml,,Banana Flavoured Milk,banana flavored milk,1.0,1.0,own_brand,1,1,own_brand,
483,484,Sains,Lowicz Cascaval Cheese 300g,food_cupboard,,False,,300.0,g,,Lowicz Cascaval Cheese,lowicz cascaval cheese,2.95,9.83,unbranded,1,1,unbranded,
484,485,ASDA,LU Le Petit Biscotte Crunchy Cinnamon and Brown Sugar Biscuits,food_cupboard,,False,,200.0,g,,LU Le Petit Biscotte Crunchy Cinnamon and Brown Sugar Biscuits,lu le petit biscotte crunchy cinnamon and brown sugar biscuits,1.25,6.2,unbranded,1,1,unbranded,
485,486,Morrisons,Bonne Maman Caramelised Apple Spread,food_cupboard,Bonne Maman,False,,270.0,g,,Caramelised Apple Spread,bonne maman caramelised apple spread,2.0,7.3,branded,1,1,branded,
486,487,Tesco,TESCO FINEST PORK LIVER PATE WITH PEAR GLAZE 110G,fresh_food,,True,premium,110.0,g,,PORK LIVER PATE WITH PEAR GLAZE,pork liver pate with pear glaze,6.0,54.54,own_brand,1,1,own_brand,
487,488,Sains,Unearthed Spanish Potato Omelette 500g,free-from,Unearthed,False,,500.0,g,,Spanish Potato Omelette,unearthed spanish potato omelette,3.75,7.5,branded,1,1,branded,
488,489,Sains,Dada Art 391 Malbec 75cl,drinks,,False,,750.0,ml,,Dada Art 391 Malbec,dada art 391 malbec,7.5,9.98,unbranded,1,1,unbranded,
489,490,Morrisons,Morrisons Tapas Cheddar And Chorizo Rollitos,fresh_food,,True,standard,80.0,g,,Tapas Cheddar And Chorizo Rollitos,tapas cheddar and chorizo rollitos,3.0,37.5,own_brand,1,1,own_brand,
490,491,Morrisons,Taylors Hot Lava Java Coffee Beans,food_cupboard,Taylors,False,,200.0,g,,Hot Lava Java Coffee Beans,taylors hot lava java coffee beans,4.49,22.5,branded,1,1,branded,
491,492,ASDA,Lavazza Decaffeinated Coffee Beans,drinks,Lavazza,False,,500.0,g,,Decaffeinated Coffee Beans,lavazza decaff coffee beans,8.3,16.6,branded,1,1,branded,
492,493,Tesco,Snacksters Big Stack Burger 204G,frozen,,False,,204.0,g,,Snacksters Big Stack Burger,snacksters big stack burger,1.5,7.36,unbranded,1,1,unbranded,
493,494,ASDA,Widdop 70 Flute,fresh_food,,False,,,,,Widdop 70 Flute,widdop 70 flute,3.0,3.0,unbranded,1,1,unbranded,
494,495,Tesco,Schwartz Chicken & Leek Bake Recipe Mix 35g,food_cupboard,Schwartz,False,,35.0,g,,Chicken and Leek Bake Recipe Mix,schwartz chicken and leek bake recipe mix,0.65,18.5,branded,1,1,branded,
495,496,Morrisons,Haribo Sour Sparks Vegeta…,food_cupboard,Haribo,False,,175.0,g,,Sour Sparks Vegeta…,haribo sour sparks vegeta,1.25,7.1,branded,1,1,branded,
496,497,Sains,Toki Suntory Whisky Blended Japanese Whisky 70cl,drinks,,False,,700.0,ml,,Toki Suntory Whisky Blended Japanese Whisky,toki suntory whisky blended japanese whisky,36.5,52.14,unbranded,1,1,unbranded,
497,498,Morrisons,Quorn Sausages,frozen,Quorn,False,,500.0,g,,Sausages,quorn sausages,2.95,5.85,branded,1,1,branded,
498,499,Sains,Jam Shed Shiraz 18.7cl,drinks,Jam Shed,False,,187.0,ml,,Shiraz,jam shed shiraz,2.25,12.01,branded,1,1,branded,
499,500,ASDA,Werthers Original Creamy Filling Sweets,food_cupboard,Werthers,False,,125.0,g,,Original Creamy Filling Sweets,werthers original creamy filling sweets,1.5,12.0,branded,1,1,branded,
500,501,Tesco,Nestlé Shreddies Original Cereal 630g,food_cupboard,,False,,630.0,g,,Nestlé Shreddies Original Cereal,nestle shreddies original cereal,3.5,5.6,unbranded,1,1,unbranded,
501,502,Sains,"Sainsbury's Spiced Butternut & Whipped Feta Wrap, Taste the Difference",fresh_food,,True,premium,,,,Spiced Butternut and Whipped Feta Wrap,spiced butternut and whipped feta wrap,4.0,4.0,own_brand,1,1,own_brand,
502,503,Sains,Heinz Chicken & Leek Chunky Big Soup 400g,food_cupboard,Heinz,False,,400.0,g,,Chicken and Leek Chunky Big Soup,heinz chicken and leek chunky big soup,1.35,3.4,branded,1,1,branded,
503,504,Sains,Sainsbury's Hot & Spicy Pickled Onions in Malt Vinegar 440g (220g*),food_cupboard,,True,standard,440.0,g,,Hot and Spicy Pickled Onions in Malt Vinegar,hot and spicy pickled onions in malt vinegar,1.5,3.4,own_brand,1,1,own_brand,
504,505,ASDA,ASDA Crisp & Tender Rainbow Chard,fresh_food,,True,standard,200.0,g,,Crisp and Tender Rainbow Chard,crisp and tender rainbow chard,1.6,8.0,own_brand,1,1,own_brand,
505,506,ASDA,The BAKERY at ASDA Strawberry Popdot 5pk,bakery,,True,standard,,,5.0,Strawberry Popdot,strawberry popdot,1.5,0.3,own_brand,1,1,own_brand,
506,507,Tesco,Pilgrims Choice Mature Cheddar Cheese 550 G,fresh_food,Pilgrims Choice,False,,550.0,g,,Mature Cheddar Cheese,pilgrims choice mature cheddar cheese,3.75,6.82,branded,1,1,branded,
507,508,Sains,Lindt Classic Recipe Crispy Milk Chocolate Bar 125g,food_cupboard,Lindt,False,,125.0,g,,Classic Recipe Crispy Milk Chocolate Bar,lindt classic recipe crispy milk chocolate bar,1.35,10.8,branded,1,1,branded,
508,509,ASDA,Simply Cook Cajun Jambalaya Recipe Kit 60g,food_cupboard,Simply Cook,False,,60.0,g,,Cajun Jambalaya Recipe Kit,simply cook cajun jambalaya recipe kit,1.5,25.0,branded,1,1,branded,
509,510,Sains,Wholecreations Dairy & Gluten Free Garlic Bread Baguette 190g,food_cupboard,,False,,190.0,g,,Wholecreations Dairy and Garlic Bread Baguette,wholecreations dairy and garlic bread baguette,2.0,10.53,unbranded,1,1,unbranded,
510,511,Sains,Galbani Mozzarella Cheese Maxi Bag 250g,fresh_food,Galbani,False,,250.0,g,,Mozzarella Cheese Maxi Bag,galbani mozzarella cheese maxi bag,2.25,9.0,branded,1,1,branded,
511,512,Morrisons,Heinz Mulligatawny Soup,food_cupboard,Heinz,False,,400.0,g,,Mulligatawny Soup,heinz mulligatawny soup,1.7,4.2,branded,1,1,branded,
512,513,Tesco,Kohinoor Dal Tarka 300G,food_cupboard,Kohinoor,False,,300.0,g,,Dal Tarka,kohinoor dal tarka,1.5,5.0,branded,1,1,branded,
513,514,Tesco,Tesco Oriental Style Takeaway with Vegetable Spring Roll 500g,frozen,,True,standard,500.0,g,,Oriental Style Takeaway with Vegetable Spring Roll,oriental style takeaway with vegetable spring roll,2.0,4.0,own_brand,1,1,own_brand,
514,515,ASDA,John Smith's 18 Extra Smooth Cans 440ml,drinks,John Smith's,False,,440.0,ml,,18 Extra Smooth Cans,john smith s 18 extra smooth cans,15.0,1.89,branded,1,1,branded,
515,516,ASDA,The Mocktail Company Pino Colada 275ml,drinks,,False,,275.0,ml,,The Mocktail Company Pino Colada,the mocktail company pino colada,1.35,4.9,unbranded,1,1,unbranded,
516,518,Sains,"Sainsbury's Slow Cooked Smoky Gammon Shanks with A Blossom Honey & Wholegrain Mustard Glaze, Taste The Difference x2 515g",fresh_food,,True,premium,510.0,g,,Slow Cooked Smoky Gammon Shanks with A Blossom Honey and Wholegrain Mustard Glaze,slow cooked smoky gammon shanks with a blossom honey and wholegrain mustard glaze,6.5,12.62,own_brand,1,1,own_brand,
517,519,ASDA,Penn State Baked Pretzels Roasted Chilli Flavour,food_cupboard,,False,,164.8,g,,Penn State Baked Pretzels Roasted Chilli Flavour,penn state baked pretzels roasted chilli flavor,1.5,9.1,unbranded,1,1,unbranded,
518,520,ASDA,ASDA 8 x 35ml Assorted Milk Lollies,frozen,,True,standard,280.0,ml,8.0,Assorted Milk Lollies,assorted milk lollies,1.4,5.0,own_brand,1,1,own_brand,
519,521,Sains,Rubicon Sparkling Passionfruit Juice Soft Drink 6x330ml,food_cupboard,Rubicon,False,,1980.0,ml,6.0,Sparkling Passionfruit Juice Soft Drink,rubicon sparkling passionfruit juice soft drink,3.7,1.9,branded,1,1,branded,
520,522,Sains,Heinz Cream of Chicken Soup 400g,food_cupboard,Heinz,False,,400.0,g,,Cream of Chicken Soup,heinz cream of chicken soup,1.2,3.0,branded,1,1,branded,
521,523,Morrisons,Morrisons Flower Modelling Paste,food_cupboard,,True,standard,25.0,g,,Flower Modelling Paste,flower modelling paste,2.5,100.0,own_brand,1,1,own_brand,
522,524,ASDA,Kellogg's Crunchy Nut Bites Honey & Nut,food_cupboard,Kellogg's,False,,375.0,g,,Crunchy Nut Bites Honey and Nut,kellogg s crunchy nut bites honey and nut,2.99,8.0,branded,1,1,branded,
523,525,Sains,Sainsbury's Deli-Style Coleslaw 300g,fresh_food,,True,standard,300.0,g,,Deli-Style Coleslaw,deli style coleslaw,1.1,3.7,own_brand,1,1,own_brand,
524,526,Tesco,Blue Dragon Sushi Rice 500g,food_cupboard,Blue Dragon,False,,500.0,g,,Sushi Rice,blue dragon sushi rice,1.75,3.5,branded,1,1,branded,
525,527,Morrisons,Tassimo L'OR Americano Classique Coffee Pods x14,food_cupboard,Tassimo,False,,116.3,g,14.0,L'OR Americano Classique Coffee Pods,tassimo l or americano classique coffee pods,4.99,42.9,branded,1,1,branded,
526,528,Sains,Sainsbury's On the Go Greek Style Yogurt with Mixed Berry Compote & Crispy Granola 210g,fresh_food,,True,standard,210.0,g,,On the Go Greek Style Yogurt with Mixed Berry Compote and Crispy Granola,on the go greek style yogurt with mixed berry compote and crispy granola,1.75,8.3,own_brand,1,1,own_brand,
527,529,Tesco,Ginsters Original Cornish Pasty 227G,fresh_food,Ginsters,False,,227.0,g,,Original Cornish Pasty,ginsters original cornish pasty,1.25,5.5,branded,1,1,branded,
528,530,Morrisons,Morrisons The Best Chunky Chips,frozen,,True,premium,1500.0,g,,Chunky Chips,chunky chips,3.99,2.66,own_brand,1,1,own_brand,
529,531,Morrisons,McVitie's Mini BN Strawberry Flavour,food_cupboard,Mcvitie's,False,,125.0,g,,Mini BN Strawberry Flavour,mcvitie s mini bn strawberry flavor,1.1,8.8,branded,1,1,branded,
530,532,Tesco,Bisto Reduced Salt Gravy Granules 450g,food_cupboard,Bisto,False,,450.0,g,,Reduced Salt Gravy Granules,bisto reduced salt gravy granules,4.5,10.0,branded,1,1,branded,
531,533,Morrisons,Pizza Express Dough Ready to Roll,fresh_food,Pizza Express,False,,400.0,g,,Dough Ready to Roll,pizza express dough ready to roll,2.4,6.0,branded,1,1,branded,
532,534,ASDA,Silver Spoon Demerara Sugar 1kg,drinks,Silver Spoon,False,,1000.0,g,,Demerara Sugar,silver spoon demerara sugar,2.0,2.0,branded,1,1,branded,
533,535,Morrisons,Warburtons Multi Seeded Artisan Bread,bakery,Warburtons,False,,530.0,g,,Multi Seeded Artisan Bread,warburtons multi seeded artisan bread,2.5,4.6,branded,1,1,branded,
534,536,Sains,Fruit Shoot Orange Kids Juice Drink 24x200ml,drinks,Fruit Shoot,False,,4800.0,ml,24.0,Orange Kids Juice Drink,fruit shoot orange kids juice drink,6.75,1.4,branded,1,1,branded,
535,537,Tesco,Tesco Cauliflower Cheese 350G,fresh_food,,True,standard,350.0,g,,Cauliflower Cheese,cauliflower cheese,2.0,5.71,own_brand,1,1,own_brand,
536,538,Tesco,Tesco 30 Bitesize Pork Cocktail Sausages 255G,fresh_food,,True,standard,255.0,g,30.0,Bitesize Pork Cocktail Sausages,bitesize pork cocktail sausages,2.2,8.6,own_brand,1,1,own_brand,
537,539,Tesco,Dr Witt Multivitamins Metabolism Drink 1 Litre,food_cupboard,,False,,1000.0,ml,,Dr Witt Multivitamins Metabolism Drink,dr witt multivitamins metabolism drink,1.75,1.8,unbranded,1,1,unbranded,
538,540,ASDA,George Home White Pie Dish - Set of 3,food_cupboard,,True,standard,,,,White Pie Dish - Set of 3,white pie dish set of 3,11.5,11.5,own_brand,1,1,own_brand,
539,541,ASDA,Lugana Italian Wine,drinks,,False,,750.0,ml,,Lugana Italian Wine,lugana italian wine,10.0,133.3,unbranded,1,1,unbranded,
540,542,ASDA,Disney Disney Pride Mug,drinks,,False,,,,,Disney Disney Pride Mug,disney disney pride mug,3.0,3.0,unbranded,1,1,unbranded,
541,543,Sains,"Sainsbury's Spicy Chicken & Puttanesca Pasta Salad, Taste the Difference",fresh_food,,True,premium,320.0,g,,Spicy Chicken and Puttanesca Pasta Salad,spicy chicken and puttanesca pasta salad,4.5,14.2,own_brand,1,1,own_brand,
542,544,Tesco,Tesco Butter Basted Frozen Turkey Breast Joint 780G,frozen,,True,standard,780.0,g,,Butter Basted Frozen Turkey Breast Joint,butter basted frozen turkey breast joint,7.3,9.36,own_brand,1,1,own_brand,
543,545,ASDA,Fray Bentos Minced Beef & Onion,food_cupboard,Fray Bentos,False,,425.0,g,,Minced Beef and Onion,fray bentos minced beef and onion,3.0,7.1,branded,1,1,branded,
544,546,Sains,Mr Brain's Pork Faggots x6 656g,frozen,,False,,656.0,g,6.0,Mr Brain's Pork Faggots,mr brain s pork faggots,1.6,2.44,unbranded,1,1,unbranded,
545,547,ASDA,Black Tower Club Edition Pinot Noir Rosé Wine,drinks,Black Tower,False,,750.0,ml,,Club Edition Pinot Noir Rosé Wine,black tower club edition pinot noir rose wine,7.0,93.31,branded,1,1,branded,
